run_id,seed,lead_s,anchor,model_variant,test_match,provider,match,probe,n,n_defined,accuracy,accuracy_where_defined,nearest_teammate,excess
a95b7a72bb,,0.0,emitted_sync_frame,cross_provider,,idsse,J03WR9,ball_direction,655,654,0.5633587786259542,0.5642201834862385,0.26259541984732826,0.3007633587786259
a95b7a72bb,,0.0,emitted_sync_frame,cross_provider,,idsse,J03WR9,passer_direction,655,655,0.32213740458015266,0.32213740458015266,0.26259541984732826,0.059541984732824405
a95b7a72bb,,0.0,emitted_sync_frame,cross_provider,,idsse,J03WR9,masella_min_abs,655,651,0.021374045801526718,0.021505376344086023,0.26259541984732826,-0.24122137404580155
a95b7a72bb,,0.0,emitted_sync_frame,cross_provider,,idsse,J03WR9,masella_max_abs,655,651,0.36946564885496186,0.3717357910906298,0.26259541984732826,0.1068702290076336
a95b7a72bb,,0.2,emitted_sync_frame,cross_provider,,idsse,J03WR9,nearest_teammate,655,655,0.2580152671755725,0.2580152671755725,0.2580152671755725,0.0
a95b7a72bb,,0.2,emitted_sync_frame,cross_provider,,idsse,J03WR9,ball_direction,655,654,0.37251908396946565,0.3730886850152905,0.2580152671755725,0.11450381679389315
a95b7a72bb,,0.2,emitted_sync_frame,cross_provider,,idsse,J03WR9,passer_direction,655,655,0.3114503816793893,0.3114503816793893,0.2580152671755725,0.05343511450381683
a95b7a72bb,,0.2,emitted_sync_frame,cross_provider,,idsse,J03WR9,masella_min_abs,655,623,0.07480916030534351,0.07865168539325842,0.2580152671755725,-0.18320610687022898
a95b7a72bb,,0.2,emitted_sync_frame,cross_provider,,idsse,J03WR9,masella_max_abs,655,623,0.22595419847328244,0.2375601926163724,0.2580152671755725,-0.03206106870229006
a95b7a72bb,,0.4,emitted_sync_frame,cross_provider,,idsse,J03WR9,nearest_teammate,655,655,0.2595419847328244,0.2595419847328244,0.2595419847328244,0.0
a95b7a72bb,,0.4,emitted_sync_frame,cross_provider,,idsse,J03WR9,ball_direction,655,654,0.22595419847328244,0.22629969418960244,0.2595419847328244,-0.03358778625954198
a95b7a72bb,,0.4,emitted_sync_frame,cross_provider,,idsse,J03WR9,passer_direction,655,655,0.3053435114503817,0.3053435114503817,0.2595419847328244,0.04580152671755727
a95b7a72bb,,0.4,emitted_sync_frame,cross_provider,,idsse,J03WR9,masella_min_abs,655,634,0.07022900763358779,0.07255520504731862,0.2595419847328244,-0.1893129770992366
a95b7a72bb,,0.4,emitted_sync_frame,cross_provider,,idsse,J03WR9,masella_max_abs,655,634,0.24580152671755726,0.2539432176656151,0.2595419847328244,-0.01374045801526716
a95b7a72bb,,0.8,emitted_sync_frame,cross_provider,,idsse,J03WR9,nearest_teammate,655,655,0.23969465648854962,0.23969465648854962,0.23969465648854962,0.0
a95b7a72bb,,0.8,emitted_sync_frame,cross_provider,,idsse,J03WR9,ball_direction,655,654,0.2748091603053435,0.27522935779816515,0.23969465648854962,0.0351145038167939
a95b7a72bb,,0.8,emitted_sync_frame,cross_provider,,idsse,J03WR9,passer_direction,655,655,0.2748091603053435,0.2748091603053435,0.23969465648854962,0.0351145038167939
a95b7a72bb,,0.8,emitted_sync_frame,cross_provider,,idsse,J03WR9,masella_min_abs,655,639,0.050381679389312976,0.051643192488262914,0.23969465648854962,-0.18931297709923664
a95b7a72bb,,0.8,emitted_sync_frame,cross_provider,,idsse,J03WR9,masella_max_abs,655,639,0.26259541984732826,0.26917057902973396,0.23969465648854962,0.022900763358778636
a95b7a72bb,,1.2,emitted_sync_frame,cross_provider,,idsse,J03WR9,nearest_teammate,654,654,0.22477064220183487,0.22477064220183487,0.22477064220183487,0.0
a95b7a72bb,,1.2,emitted_sync_frame,cross_provider,,idsse,J03WR9,ball_direction,654,653,0.2599388379204893,0.26033690658499237,0.22477064220183487,0.0351681957186544
a95b7a72bb,,1.2,emitted_sync_frame,cross_provider,,idsse,J03WR9,passer_direction,654,654,0.24464831804281345,0.24464831804281345,0.22477064220183487,0.019877675840978576
a95b7a72bb,,1.2,emitted_sync_frame,cross_provider,,idsse,J03WR9,masella_min_abs,654,633,0.11162079510703364,0.11532385466034756,0.22477064220183487,-0.11314984709480123
a95b7a72bb,,1.2,emitted_sync_frame,cross_provider,,idsse,J03WR9,masella_max_abs,654,633,0.191131498470948,0.19747235387045814,0.22477064220183487,-0.03363914373088686
