match_id,half,team_slot,eID,gameclock,timestamp,at_x,at_y,passer_slot,recipient_slot,pID,recipient,event_id,orientation,ev_x,ev_y,ball_to_passer,sync_frame,naive_frame,dist_before,dist_after
J03WOH,secondHalf,Home,Play_Pass,1267.506,2022-08-26 19:56:06.416000+02:00,21.64,55.26,8,11,DFL-OBJ-J014UG,DFL-OBJ-0028FW,,shift only,-30.86,21.259999999999998,0.4780167361086829,31763,31687,6.444571358903552,0.2778488797889963
J03WOH,secondHalf,Home,Play_Pass,1272.313,2022-08-26 19:56:11.223000+02:00,15.63,30.39,11,3,DFL-OBJ-0028FW,DFL-OBJ-0000NZ,,shift only,-36.87,-3.6099999999999994,0.9885848471426218,31865,31807,6.99554143722986,0.6799999999999993
J03WOH,secondHalf,Home,Play_Pass,1275.704,2022-08-26 19:56:14.614000+02:00,50.1,2.81,3,5,DFL-OBJ-0000NZ,DFL-OBJ-0000F8,,shift only,-2.3999999999999986,-31.19,0.5220153254455271,31954,31892,19.296883168014467,1.5121177202850316
J03WOH,secondHalf,Home,Play_Pass,1297.76,2022-08-26 19:56:36.670000+02:00,41.68,12.74,16,8,DFL-OBJ-002GM9,DFL-OBJ-J014UG,,shift only,-10.82,-21.259999999999998,11.972622937351701,32438,32444,16.002802879495828,14.820964880870616
J03WOH,secondHalf,Home,Play_Pass,1300.44,2022-08-26 19:56:39.350000+02:00,37.17,52.15,8,11,DFL-OBJ-J014UG,DFL-OBJ-0028FW,,shift only,-15.329999999999998,18.15,0.5371219600798295,32582,32511,33.542058672657525,3.790962938357482
J03WOH,secondHalf,Home,Play_Pass,1328.786,2022-08-26 19:57:07.696000+02:00,4.51,20.16,11,7,DFL-OBJ-0028FW,DFL-OBJ-00028V,,shift only,-47.99,-13.84,0.20124611797498076,33296,33219,6.495321393125976,1.0001999800039991
J03WOH,secondHalf,Home,Play_Pass,1333.433,2022-08-26 19:57:12.343000+02:00,28.35,11.53,7,5,DFL-OBJ-00028V,DFL-OBJ-0000F8,,shift only,-24.15,-22.47,0.3769615364994135,33377,33335,5.908231545902717,1.7629804309747745
J03WOH,secondHalf,Home,Play_Pass,1335.409,2022-08-26 19:57:14.319000+02:00,37.17,5.01,5,7,DFL-OBJ-0000F8,DFL-OBJ-00028V,,shift only,-15.329999999999998,-28.990000000000002,1.9025246384738392,33406,33385,6.470131374245814,1.7810109488714545
J03WOH,secondHalf,Home,Play_Pass,1336.601,2022-08-26 19:57:15.511000+02:00,38.77,10.93,7,5,DFL-OBJ-00028V,DFL-OBJ-0000F8,,shift only,-13.729999999999997,-23.07,0.5854912467321782,33454,33415,5.979732435485724,2.8956001105125018
J03WOH,secondHalf,Home,Play_Pass,1337.72,2022-08-26 19:57:16.630000+02:00,42.58,7.32,5,6,DFL-OBJ-0000F8,DFL-OBJ-J0130T,,shift only,-9.920000000000002,-26.68,0.6579513659838371,33507,33443,6.2384693635538495,4.111751451632262
J03WOH,secondHalf,Home,Play_Pass,1344.177,2022-08-26 19:57:23.087000+02:00,46.29,34.9,6,12,DFL-OBJ-J0130T,DFL-OBJ-J01CP5,,shift only,-6.210000000000001,0.8999999999999986,1.0458011283222064,33669,33604,15.530180295154333,0.9302150289046063
J03WOH,secondHalf,Home,Play_Pass,1349.145,2022-08-26 19:57:28.055000+02:00,63.32,64.09,12,8,DFL-OBJ-J01CP5,DFL-OBJ-J014UG,,shift only,10.82,30.090000000000003,1.156935607542613,33749,33728,2.010198995124614,3.4464039229318457
J03WOH,secondHalf,Home,Play_Pass,1350.785,2022-08-26 19:57:29.695000+02:00,55.61,53.16,8,7,DFL-OBJ-J014UG,DFL-OBJ-00028V,,shift only,3.1099999999999994,19.159999999999997,0.6905070600652821,33807,33769,2.5645662401271725,0.5883026432033107
J03WOH,secondHalf,Home,Play_Pass,1351.793,2022-08-26 19:57:30.703000+02:00,63.72,26.28,7,3,DFL-OBJ-00028V,DFL-OBJ-0000NZ,,shift only,11.219999999999999,-7.719999999999999,0.594642749892741,33872,33794,28.541031866419964,2.2434125790857093
J03WOH,secondHalf,Home,Play_Pass,1357.985,2022-08-26 19:57:36.895000+02:00,35.97,11.94,3,11,DFL-OBJ-0000NZ,DFL-OBJ-0028FW,,shift only,-16.53,-22.060000000000002,0.4001249804748497,34013,33949,8.752805264599457,4.39965907770136
J03WOH,secondHalf,Home,Play_Pass,1363.145,2022-08-26 19:57:42.055000+02:00,21.24,41.82,11,2,DFL-OBJ-0028FW,DFL-OBJ-00003X,,shift only,-31.26,7.82,1.2164292005702624,34150,34078,7.716430521944716,1.657045563646332
J03WOH,secondHalf,Home,Play_Pass,1382.049,2022-08-26 19:58:00.959000+02:00,93.98,12.44,16,11,DFL-OBJ-002GM9,DFL-OBJ-0028FW,,shift only,41.480000000000004,-21.560000000000002,0.6198386886924686,34600,34551,60.866103045948336,60.78100772445288
J03WOH,secondHalf,Home,Play_Pass,1386.761,2022-08-26 19:58:05.671000+02:00,20.74,30.39,11,16,DFL-OBJ-0028FW,DFL-OBJ-002GM9,,shift only,-31.76,-3.6099999999999994,0.5824946351684283,34747,34669,0.2731300056749526,0.6129437168288775
J03WOH,secondHalf,Home,Play_Pass,1505.003,2022-08-26 20:00:03.913000+02:00,71.84,2.41,16,8,DFL-OBJ-002GM9,DFL-OBJ-J014UG,,shift only,19.340000000000003,-31.59,0.376961536499416,37644,37625,22.72222700353115,24.61546058882507
J03WOH,secondHalf,Home,Play_Pass,1507.355,2022-08-26 20:00:06.265000+02:00,53.6,6.02,8,16,DFL-OBJ-J014UG,DFL-OBJ-002GM9,,shift only,1.1000000000000014,-27.98,0.5261178575186358,37718,37683,22.54599742748145,24.262227844944494
J03WOH,secondHalf,Home,Play_Pass,1518.219,2022-08-26 20:00:17.129000+02:00,38.67,10.83,16,6,DFL-OBJ-002GM9,DFL-OBJ-J0130T,,shift only,-13.829999999999998,-23.17,1.8293714767646274,37990,37955,19.08600796395097,4.602879533509429
J03WOH,secondHalf,Home,Play_Pass,1519.54,2022-08-26 20:00:18.450000+02:00,79.55,2.21,6,12,DFL-OBJ-J0130T,DFL-OBJ-J01CP5,,shift only,27.049999999999997,-31.79,0.8472307831990056,38044,37988,37.66484435119837,40.167021298572784
J03WOH,secondHalf,Home,Play_Pass,1524.692,2022-08-26 20:00:23.602000+02:00,41.98,11.73,12,13,DFL-OBJ-J01CP5,DFL-OBJ-002G5J,,shift only,-10.520000000000003,-22.27,0.35468295701936275,38180,38117,44.76167333780094,52.7067481448059
J03WOH,secondHalf,Home,Play_Pass,1536.324,2022-08-26 20:00:35.234000+02:00,93.08,48.54,7,6,DFL-OBJ-00028V,DFL-OBJ-J0130T,,shift only,40.58,14.54,7.433821359166495,38416,38408,27.049645099335404,27.078487771661102
J03WOH,secondHalf,Home,Play_Pass,1537.491,2022-08-26 20:00:36.401000+02:00,92.48,55.46,6,5,DFL-OBJ-J0130T,DFL-OBJ-0000F8,,shift only,39.980000000000004,21.46,13.253093978388593,38464,38437,37.83073485937063,41.238101314197294
J03WOH,secondHalf,Home,Play_Pass,1538.484,2022-08-26 20:00:37.394000+02:00,71.54,22.97,5,3,DFL-OBJ-0000F8,DFL-OBJ-0000NZ,,shift only,19.040000000000006,-11.030000000000001,0.40792156108742283,38464,38462,2.8776726707532236,3.258849490234243
J03WOH,secondHalf,Home,Play_Pass,1601.756,2022-08-26 20:01:40.666000+02:00,26.35,56.57,8,11,DFL-OBJ-J014UG,DFL-OBJ-0028FW,,shift only,-26.15,22.57,0.718401002226471,40091,40043,3.4441980198589053,1.5695222202950823
J03WOH,secondHalf,Home,Play_Pass,1606.15,2022-08-26 20:01:45.060000+02:00,12.92,28.88,11,16,DFL-OBJ-0028FW,DFL-OBJ-002GM9,,shift only,-39.58,-5.120000000000001,0.4525483399593908,40193,40153,2.849719284420837,1.7210461934532693
J03WOH,secondHalf,Home,Play_Pass,1614.613,2022-08-26 20:01:53.523000+02:00,24.55,19.96,16,12,DFL-OBJ-002GM9,DFL-OBJ-J01CP5,,shift only,-27.95,-14.04,28.971838050078908,40351,40365,35.15344648821791,26.855260192371993
J03WOH,secondHalf,Home,Play_Pass,1616.911,2022-08-26 20:01:55.821000+02:00,43.68,63.89,12,8,DFL-OBJ-J01CP5,DFL-OBJ-J014UG,,shift only,-8.82,29.89,0.3801315561749641,40459,40422,3.2969228077102435,3.2825752085824336
J03WOH,secondHalf,Home,Play_Pass,1618.669,2022-08-26 20:01:57.579000+02:00,45.59,53.36,8,12,DFL-OBJ-J014UG,DFL-OBJ-J01CP5,,shift only,-6.909999999999997,19.36,0.5092150822589607,40559,40466,5.982390826417147,1.429020643657748
J03WOH,secondHalf,Home,Play_Pass,1620.989,2022-08-26 20:01:59.899000+02:00,54.2,66.6,12,13,DFL-OBJ-J01CP5,DFL-OBJ-002G5J,,shift only,1.7000000000000028,32.599999999999994,0.7116881339463265,40594,40524,17.927356191028277,1.284562182223961
J03WOH,secondHalf,Home,Play_Pass,1622.951,2022-08-26 20:02:01.861000+02:00,57.01,60.28,13,12,DFL-OBJ-002G5J,DFL-OBJ-J01CP5,,shift only,4.509999999999998,26.28,0.48383881613611873,40630,40573,7.42510605984857,2.352360516587543
J03WOH,secondHalf,Home,Play_Pass,1624.221,2022-08-26 20:02:03.131000+02:00,53.4,64.79,12,8,DFL-OBJ-J01CP5,DFL-OBJ-J014UG,,shift only,0.8999999999999986,30.790000000000006,0.8222530024268693,40672,40605,5.399712955333835,0.9241753080449667
J03WOH,secondHalf,Home,Play_Pass,1626.693,2022-08-26 20:02:05.603000+02:00,39.48,52.96,8,6,DFL-OBJ-J014UG,DFL-OBJ-J0130T,,shift only,-13.020000000000003,18.96,0.5263078946776308,40739,40667,17.375989180475454,1.3303383028387947
J03WOH,secondHalf,Home,Play_Pass,1628.381,2022-08-26 20:02:07.291000+02:00,47.99,50.95,6,8,DFL-OBJ-J0130T,DFL-OBJ-J014UG,,shift only,-4.509999999999998,16.950000000000003,1.9560419218411444,40764,40709,9.82634214751349,4.888946716829713
J03WOH,secondHalf,Home,Play_Pass,1630.333,2022-08-26 20:02:09.243000+02:00,40.18,39.62,8,11,DFL-OBJ-J014UG,DFL-OBJ-0028FW,,shift only,-12.32,5.619999999999997,0.20999999999999908,40842,40758,10.017983829094558,4.507294088474815
J03WOH,secondHalf,Home,Play_Pass,1637.078,2022-08-26 20:02:15.988000+02:00,18.54,34.0,11,16,DFL-OBJ-0028FW,DFL-OBJ-002GM9,,shift only,-33.96,0.0,0.5456189146281449,40971,40926,5.401666409544374,1.0822661410207732
J03WOH,secondHalf,Home,Play_Pass,1639.061,2022-08-26 20:02:17.971000+02:00,24.55,19.66,16,11,DFL-OBJ-002GM9,DFL-OBJ-0028FW,,shift only,-27.95,-14.34,2.3404700382615453,41007,40976,12.27923857574239,5.265216044950104
J03WOH,secondHalf,Home,Play_Pass,1643.533,2022-08-26 20:02:22.443000+02:00,18.54,31.29,11,6,DFL-OBJ-0028FW,DFL-OBJ-J0130T,,shift only,-33.96,-2.710000000000001,0.6815423684555462,41134,41088,0.6902897942168926,0.7017834423809114
J03WOH,secondHalf,Home,Play_Pass,1645.838,2022-08-26 20:02:24.748000+02:00,35.57,59.68,6,13,DFL-OBJ-J0130T,DFL-OBJ-002G5J,,shift only,-16.93,25.68,0.4099999999999986,41207,41145,24.333320776252467,1.2539936203984439
J03WOH,secondHalf,Home,Play_Pass,1648.933,2022-08-26 20:02:27.843000+02:00,49.09,46.44,13,5,DFL-OBJ-002G5J,DFL-OBJ-0000F8,,shift only,-3.4099999999999966,12.439999999999998,1.3405968819895113,41269,41223,9.020227269864105,2.2116509670379716
J03WOH,secondHalf,Home,Play_Pass,1651.605,2022-08-26 20:02:30.515000+02:00,70.13,12.04,5,3,DFL-OBJ-0000F8,DFL-OBJ-0000NZ,,shift only,17.629999999999995,-21.96,1.3136970731489053,41359,41290,24.598569064073622,3.5311188028725393
J03WOH,secondHalf,Home,Play_Pass,1659.462,2022-08-26 20:02:38.372000+02:00,92.58,7.92,3,9,DFL-OBJ-0000NZ,DFL-OBJ-002FXT,,shift only,40.08,-26.08,1.7008233300375455,41486,41486,1.8001111076819682,1.8001111076819682
J03WOH,secondHalf,Home,Play_Pass,1716.47,2022-08-26 20:03:35.380000+02:00,48.29,35.0,2,13,DFL-OBJ-00003X,DFL-OBJ-002G5J,,shift only,-4.210000000000001,1.0,0.07280109889280525,42959,42911,11.82290150512978,2.2637358503146956
J03WOH,secondHalf,Home,Play_Pass,1839.577,2022-08-26 20:05:38.487000+02:00,21.84,51.05,8,6,DFL-OBJ-J014UG,DFL-OBJ-J0130T,,shift only,-30.66,17.049999999999997,4.870041067588651,46038,45989,4.9406477308142485,3.249923076012722
J03WOH,secondHalf,Home,Play_Pass,1908.074,2022-08-26 20:06:46.984000+02:00,41.68,17.15,16,6,DFL-OBJ-002GM9,DFL-OBJ-J0130T,,shift only,-10.82,-16.85,1.7984715733088472,47729,47701,9.633213378722594,2.627279962242318
J03WOH,secondHalf,Home,Play_Pass,1918.45,2022-08-26 20:06:57.360000+02:00,93.38,8.22,2,5,DFL-OBJ-00003X,DFL-OBJ-0000F8,,shift only,40.879999999999995,-25.78,0.6873136110975827,48004,47961,9.038406939278618,0.6841052550594809
J03WOH,secondHalf,Home,Play_Pass,1918.906,2022-08-26 20:06:57.816000+02:00,61.92,18.55,5,2,DFL-OBJ-0000F8,DFL-OBJ-00003X,,shift only,9.420000000000002,-15.45,15.826086060678428,48001,47972,26.62184253578253,32.2250911558059
J03WOH,secondHalf,Home,Play_Pass,2032.476,2022-08-26 20:08:51.386000+02:00,51.5,3.71,5,2,DFL-OBJ-0000F8,DFL-OBJ-00003X,,shift only,-1.0,-30.29,8.02686738397988,50805,50811,11.131455430445742,9.255771172625218
J03WOH,secondHalf,Home,Play_Pass,2148.916,2022-08-26 20:10:47.826000+02:00,29.96,5.52,3,9,DFL-OBJ-0000NZ,DFL-OBJ-002FXT,,shift only,-22.54,-28.48,0.5470831746635973,53741,53722,5.189730243471234,4.2396226247155555
J03WOH,secondHalf,Home,Play_Pass,2151.74,2022-08-26 20:10:50.650000+02:00,48.79,34.4,9,8,DFL-OBJ-002FXT,DFL-OBJ-J014UG,,shift only,-3.710000000000001,0.3999999999999986,2.457335955867655,53798,53793,2.4793547547698767,1.3473306943731362
J03WOH,secondHalf,Home,Play_Pass,2157.462,2022-08-26 20:10:56.372000+02:00,32.66,52.76,8,12,DFL-OBJ-J014UG,DFL-OBJ-J01CP5,,shift only,-19.840000000000003,18.759999999999998,0.46572524088780093,53977,53936,16.795076659545202,21.85716587300376
J03WOH,secondHalf,Home,Play_Pass,2160.31,2022-08-26 20:10:59.220000+02:00,66.03,64.49,12,6,DFL-OBJ-J01CP5,DFL-OBJ-J0130T,,shift only,13.530000000000001,30.489999999999995,0.5860034129593444,54025,54007,0.8580209787645103,0.48662100242385714
J03WOH,secondHalf,Home,Play_Pass,2161.989,2022-08-26 20:11:00.899000+02:00,62.12,60.68,6,13,DFL-OBJ-J0130T,DFL-OBJ-002G5J,,shift only,9.619999999999997,26.68,0.8660831368869832,54053,54049,3.3494178598675926,3.747332384510348
J03WOH,secondHalf,Home,Play_Pass,2163.43,2022-08-26 20:11:02.340000+02:00,73.34,64.19,13,6,DFL-OBJ-002G5J,DFL-OBJ-J0130T,,shift only,20.840000000000003,30.189999999999998,1.7252536045463005,54173,54085,4.958487672667947,1.756957597667062
J03WOH,secondHalf,Home,Play_Pass,2170.413,2022-08-26 20:11:09.323000+02:00,39.48,51.65,16,8,DFL-OBJ-002GM9,DFL-OBJ-J014UG,,shift only,-13.020000000000003,17.65,2.874717377412953,54258,54260,1.037400597647795,0.5232590180780412
J03WOH,secondHalf,Home,Play_Pass,2172.117,2022-08-26 20:11:11.027000+02:00,36.07,65.39,8,7,DFL-OBJ-J014UG,DFL-OBJ-00028V,,shift only,-16.43,31.39,0.35114099732158627,54327,54302,6.145242061953298,4.233414697380829
J03WOH,secondHalf,Home,Play_Pass,2173.976,2022-08-26 20:11:12.886000+02:00,45.59,60.58,7,8,DFL-OBJ-00028V,DFL-OBJ-J014UG,,shift only,-6.909999999999997,26.58,6.74166151627327,54421,54349,2.4438698819699867,13.983719104730328
J03WOH,secondHalf,Home,Play_Pass,2175.311,2022-08-26 20:11:14.221000+02:00,49.29,46.34,8,5,DFL-OBJ-J014UG,DFL-OBJ-0000F8,,shift only,-3.210000000000001,12.340000000000003,0.4707440918375927,54425,54382,9.860831607932463,1.4060227594174992
J03WOH,secondHalf,Home,Play_Pass,2178.757,2022-08-26 20:11:17.667000+02:00,60.62,22.06,5,13,DFL-OBJ-0000F8,DFL-OBJ-002G5J,,shift only,8.119999999999997,-11.940000000000001,0.6747592163134936,54520,54468,7.8420660542997185,1.644536408839887
J03WOH,secondHalf,Home,Play_Pass,2181.215,2022-08-26 20:11:20.125000+02:00,72.44,34.1,13,8,DFL-OBJ-002G5J,DFL-OBJ-J014UG,,shift only,19.939999999999998,0.10000000000000142,0.3569313659514963,54568,54530,10.670969965284318,6.480069444072344
J03WOH,secondHalf,Home,Play_Pass,2232.71,2022-08-26 20:12:11.620000+02:00,9.02,34.7,11,8,DFL-OBJ-0028FW,DFL-OBJ-J014UG,,shift only,-43.480000000000004,0.7000000000000028,0.6844705983459083,55815,55817,1.3790576492663384,0.6152235366108878
J03WOH,secondHalf,Home,Play_Pass,2235.446,2022-08-26 20:12:14.356000+02:00,11.52,58.47,8,13,DFL-OBJ-J014UG,DFL-OBJ-002G5J,,shift only,-40.980000000000004,24.47,0.9604165762834378,55891,55886,2.0619408332927485,1.6770509831248417
J03WOH,secondHalf,Home,Play_Pass,2513.306,2022-08-26 20:16:52.216000+02:00,15.73,65.19,12,8,DFL-OBJ-J01CP5,DFL-OBJ-J014UG,,shift only,-36.769999999999996,31.189999999999998,0.5824087911424393,62908,62832,1.9937903600930615,2.9467948690059833
J03WOH,secondHalf,Home,Play_Pass,2533.157,2022-08-26 20:17:12.067000+02:00,35.47,51.95,13,8,DFL-OBJ-002G5J,DFL-OBJ-J014UG,,shift only,-17.03,17.950000000000003,0.7117583859709686,63378,63328,17.41808255807739,1.1216059914247947
J03WOH,secondHalf,Home,Play_Pass,2535.402,2022-08-26 20:17:14.312000+02:00,24.15,55.76,8,12,DFL-OBJ-J014UG,DFL-OBJ-J01CP5,,shift only,-28.35,21.759999999999998,0.634113554499508,63439,63385,9.536393448259147,1.9514353691577906
J03WOH,secondHalf,Home,Play_Pass,2545.586,2022-08-26 20:17:24.496000+02:00,29.46,49.45,13,0,DFL-OBJ-002G5J,DFL-OBJ-00008K,,shift only,-23.04,15.450000000000003,0.736817480791546,63691,63639,21.90097029813976,1.4977650015940387
J03WOH,secondHalf,Home,Play_Pass,2548.106,2022-08-26 20:17:27.016000+02:00,48.39,53.76,0,13,DFL-OBJ-00008K,DFL-OBJ-002G5J,,shift only,-4.109999999999999,19.759999999999998,2.4129857024027306,63737,63702,12.918440308334441,2.118537231204588
J03WOH,secondHalf,Home,Play_Pass,2549.515,2022-08-26 20:17:28.425000+02:00,45.99,44.63,13,19,DFL-OBJ-002G5J,DFL-OBJ-J01L1F,,shift only,-6.509999999999998,10.630000000000003,0.6260990336999412,63796,63737,8.944702342727787,2.3617154782064698
J03WOH,secondHalf,Home,Play_Pass,2602.499,2022-08-26 20:18:21.409000+02:00,35.87,34.7,8,12,DFL-OBJ-J014UG,DFL-OBJ-J01CP5,,shift only,-16.630000000000003,0.7000000000000028,0.4827007354458881,65098,65062,7.957047191012501,10.771819716278207
J03WOH,secondHalf,Home,Play_Pass,2603.603,2022-08-26 20:18:22.513000+02:00,35.57,51.65,12,8,DFL-OBJ-J01CP5,DFL-OBJ-J014UG,,shift only,-16.93,17.65,0.7100000000000009,65153,65090,9.270021574947922,8.286790693628022
J03WOH,secondHalf,Home,Play_Pass,2604.755,2022-08-26 20:18:23.665000+02:00,31.76,50.25,8,12,DFL-OBJ-J014UG,DFL-OBJ-J01CP5,,shift only,-20.74,16.25,13.428674543677051,65153,65118,7.453710485389139,10.686000187160769
J03WOH,secondHalf,Home,Play_Pass,2606.739,2022-08-26 20:18:25.649000+02:00,37.77,63.59,12,11,DFL-OBJ-J01CP5,DFL-OBJ-0028FW,,shift only,-14.729999999999997,29.590000000000003,0.6911584478250966,65155,65168,10.257143851969712,3.985021957279537
J03WOH,secondHalf,Home,Play_Pass,2609.723,2022-08-26 20:18:28.633000+02:00,35.37,50.95,11,3,DFL-OBJ-0028FW,DFL-OBJ-0000NZ,,shift only,-17.130000000000003,16.950000000000003,0.9899494936611667,65284,65243,31.16903110460766,33.482968805050724
J03WOH,secondHalf,Home,Play_Pass,2613.069,2022-08-26 20:18:31.979000+02:00,53.4,9.83,3,10,DFL-OBJ-0000NZ,DFL-OBJ-0026RH,,shift only,0.8999999999999986,-24.17,0.7267048919609665,65386,65326,19.78549974097192,4.977238190000554
J03WOH,secondHalf,Away,Play_Pass,15.829,2022-08-26 19:35:14.739000+02:00,74.44,4.31,0,2,DFL-OBJ-0026UQ,DFL-OBJ-0027XP,,shift only,21.939999999999998,-29.69,1.0630145812734642,411,395,2.1824756585125944,2.8008748633239584
J03WOH,secondHalf,Away,Play_Pass,40.022,2022-08-26 19:35:38.932000+02:00,61.12,12.44,0,16,DFL-OBJ-0026UQ,DFL-OBJ-002GEE,,shift only,8.619999999999997,-21.560000000000002,0.6198386886924687,1048,1000,1.0462313319720458,2.100975963689254
J03WOH,secondHalf,Away,Play_Pass,41.734,2022-08-26 19:35:40.644000+02:00,77.55,23.47,16,3,DFL-OBJ-002GEE,DFL-OBJ-00268T,,shift only,25.049999999999997,-10.530000000000001,0.5464430436925697,1103,1043,21.228518554058354,2.9117177060972086
J03WOH,secondHalf,Away,Play_Pass,43.518,2022-08-26 19:35:42.428000+02:00,78.05,49.75,3,6,DFL-OBJ-00268T,DFL-OBJ-002GNH,,shift only,25.549999999999997,15.75,0.6596969000988263,1145,1087,30.362004215795768,6.36127345741401
J03WOH,secondHalf,Away,Play_Pass,45.817,2022-08-26 19:35:44.727000+02:00,97.08,40.12,6,12,DFL-OBJ-002GNH,DFL-OBJ-0028SW,,shift only,44.58,6.119999999999997,0.5491812087098383,1203,1145,18.693581786270922,0.8316850365372669
J03WOH,secondHalf,Away,Play_Pass,54.239,2022-08-26 19:35:53.149000+02:00,65.52,65.89,8,11,DFL-OBJ-0027VS,DFL-OBJ-002GAB,,shift only,13.019999999999996,31.89,0.7523961722390646,1411,1355,3.9785047442475134,10.894700546596034
J03WOH,secondHalf,Away,Play_Pass,68.614,2022-08-26 19:36:07.524000+02:00,54.5,47.94,5,8,DFL-OBJ-0027B0,DFL-OBJ-0027VS,,shift only,2.0,13.939999999999998,1.9005788591900095,1729,1715,2.3189652865017174,0.8681589716175234
J03WOH,secondHalf,Away,Play_Pass,70.224,2022-08-26 19:36:09.134000+02:00,57.91,47.04,8,5,DFL-OBJ-0027VS,DFL-OBJ-0027B0,,shift only,5.409999999999997,13.04,0.4244997055358227,1790,1755,3.548661719578242,0.3405877273185298
J03WOH,secondHalf,Away,Play_Pass,71.998,2022-08-26 19:36:10.908000+02:00,50.6,51.55,5,13,DFL-OBJ-0027B0,DFL-OBJ-002G2Y,,shift only,-1.8999999999999986,17.549999999999997,0.7669419795525603,1824,1799,5.096125979604505,0.3584689665786963
J03WOH,secondHalf,Away,Play_Pass,74.574,2022-08-26 19:36:13.484000+02:00,41.68,52.45,13,8,DFL-OBJ-002G2Y,DFL-OBJ-0027VS,,shift only,-10.82,18.450000000000003,5.829176614239786,1859,1864,9.78934624987798,8.338015351389085
J03WOH,secondHalf,Away,Play_Pass,76.216,2022-08-26 19:36:15.126000+02:00,43.08,45.53,1,11,DFL-OBJ-002651,DFL-OBJ-002GAB,,shift only,-9.420000000000002,11.530000000000001,0.7710382610480492,1910,1905,13.931259813814401,14.899077152629287
J03WOH,secondHalf,Away,Play_Pass,78.142,2022-08-26 19:36:17.052000+02:00,41.98,29.49,11,2,DFL-OBJ-002GAB,DFL-OBJ-0027XP,,shift only,-10.520000000000003,-4.510000000000002,0.5249761899362684,1986,1953,13.211074899492466,11.808289461221717
J03WOH,secondHalf,Away,Play_Pass,116.207,2022-08-26 19:36:55.117000+02:00,36.77,61.78,1,12,DFL-OBJ-002651,DFL-OBJ-0028SW,,shift only,-15.729999999999997,27.78,2.44663033578839,2939,2905,15.385346924915279,1.875233318816626
J03WOH,secondHalf,Away,Play_Pass,128.775,2022-08-26 19:37:07.685000+02:00,100.49,8.83,16,0,DFL-OBJ-002GEE,DFL-OBJ-0026UQ,,shift only,47.989999999999995,-25.17,0.7402702209328684,3293,3219,17.87004476771113,0.5903388857258114
J03WOH,secondHalf,Away,Play_Pass,181.576,2022-08-26 19:38:00.486000+02:00,22.04,5.82,11,0,DFL-OBJ-002GAB,DFL-OBJ-0026UQ,,shift only,-30.46,-28.18,0.42720018726587633,4588,4539,8.458557796693242,2.0642189806316575
J03WOH,secondHalf,Away,Play_Pass,189.072,2022-08-26 19:38:07.982000+02:00,42.98,7.82,0,3,DFL-OBJ-0026UQ,DFL-OBJ-00268T,,shift only,-9.520000000000003,-26.18,0.96005208192056,4796,4726,16.66323498003914,2.8983616061492374
J03WOH,secondHalf,Away,Play_Pass,191.13,2022-08-26 19:38:10.040000+02:00,56.91,16.95,3,6,DFL-OBJ-00268T,DFL-OBJ-002GNH,,shift only,4.409999999999997,-17.05,0.6477653896280628,4862,4778,23.19948275285464,0.3966106403010432
J03WOH,secondHalf,Away,Play_Pass,239.78,2022-08-26 19:38:58.690000+02:00,97.19,25.98,6,3,DFL-OBJ-002GNH,DFL-OBJ-00268T,,shift only,44.69,-8.02,0.6579513659838339,6058,5994,5.929291694629302,0.4140048308896933
J03WOH,secondHalf,Away,Play_Pass,241.513,2022-08-26 19:39:00.423000+02:00,94.78,41.52,3,6,DFL-OBJ-00268T,DFL-OBJ-002GNH,,shift only,42.28,7.520000000000003,0.544058820349416,6114,6037,17.37694161813292,2.120778159072748
J03WOH,secondHalf,Away,Play_Pass,243.337,2022-08-26 19:39:02.247000+02:00,98.59,33.2,6,3,DFL-OBJ-002GNH,DFL-OBJ-00268T,,shift only,46.09,-0.7999999999999972,0.3200000000000003,6162,6083,6.14723515086254,1.6070469812671955
J03WOH,secondHalf,Away,Play_Pass,250.74,2022-08-26 19:39:09.650000+02:00,92.58,55.36,3,1,DFL-OBJ-00268T,DFL-OBJ-002651,,shift only,40.08,21.36,0.6113100686231164,6343,6268,7.185457535884545,0.2607680962081053
J03WOH,secondHalf,Away,Play_Pass,255.232,2022-08-26 19:39:14.142000+02:00,77.45,52.35,1,12,DFL-OBJ-002651,DFL-OBJ-0028SW,,shift only,24.950000000000003,18.35,0.5614267539047302,6423,6380,9.863716338175994,2.5985572920372544
J03WOH,secondHalf,Away,Play_Pass,257.225,2022-08-26 19:39:16.135000+02:00,63.02,66.6,12,5,DFL-OBJ-0028SW,DFL-OBJ-0027B0,,shift only,10.520000000000003,32.599999999999994,0.523259018078046,6496,6430,19.206707161822397,0.9912618221236943
J03WOH,secondHalf,Away,Play_Pass,288.658,2022-08-26 19:39:47.568000+02:00,65.63,41.02,16,1,DFL-OBJ-002GEE,DFL-OBJ-002651,,shift only,13.129999999999995,7.020000000000003,2.273785390048939,7248,7216,14.68196172178636,3.615328477469233
J03WOH,secondHalf,Away,Play_Pass,304.37,2022-08-26 19:40:03.280000+02:00,50.1,65.69,12,13,DFL-OBJ-0028SW,DFL-OBJ-002G2Y,,shift only,-2.3999999999999986,31.689999999999998,0.5560575509783137,7673,7609,9.125004109588113,2.7670381276737017
