match_id,half,team_slot,eID,gameclock,timestamp,at_x,at_y,passer_slot,recipient_slot,pID,recipient,event_id
J03WOH,firstHalf,Home,Play_Pass,724.232,2022-08-26 18:44:12.342000+02:00,53.4,51.85,3,7,DFL-OBJ-0000NZ,DFL-OBJ-00028V,
J03WOH,firstHalf,Home,Play_Pass,727.056,2022-08-26 18:44:15.166000+02:00,60.31,52.05,7,5,DFL-OBJ-00028V,DFL-OBJ-0000F8,
J03WOH,firstHalf,Home,Play_Pass,730.992,2022-08-26 18:44:19.102000+02:00,51.5,63.29,5,4,DFL-OBJ-0000F8,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,734.624,2022-08-26 18:44:22.734000+02:00,73.84,56.97,4,11,DFL-OBJ-00006V,DFL-OBJ-0028FW,
J03WOH,firstHalf,Home,Play_Pass,736.449,2022-08-26 18:44:24.559000+02:00,90.47,27.08,11,8,DFL-OBJ-0028FW,DFL-OBJ-J014UG,
J03WOH,firstHalf,Home,Play_Pass,740.098,2022-08-26 18:44:28.208000+02:00,79.55,11.03,8,11,DFL-OBJ-J014UG,DFL-OBJ-0028FW,
J03WOH,firstHalf,Home,Play_Pass,743.464,2022-08-26 18:44:31.574000+02:00,98.89,21.16,11,4,DFL-OBJ-0028FW,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,746.928,2022-08-26 18:44:35.038000+02:00,81.15,62.58,4,3,DFL-OBJ-00006V,DFL-OBJ-0000NZ,
J03WOH,firstHalf,Home,Play_Pass,781.651,2022-08-26 18:45:09.761000+02:00,53.1,64.99,6,8,DFL-OBJ-J0130T,DFL-OBJ-J014UG,
J03WOH,firstHalf,Home,Play_Pass,789.443,2022-08-26 18:45:17.553000+02:00,82.16,42.73,8,4,DFL-OBJ-J014UG,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,792.785,2022-08-26 18:45:20.895000+02:00,78.75,63.49,4,3,DFL-OBJ-00006V,DFL-OBJ-0000NZ,
J03WOH,firstHalf,Home,Play_Pass,794.426,2022-08-26 18:45:22.536000+02:00,71.54,65.99,3,4,DFL-OBJ-0000NZ,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,796.219,2022-08-26 18:45:24.329000+02:00,95.58,64.79,4,11,DFL-OBJ-00006V,DFL-OBJ-0028FW,
J03WOH,firstHalf,Home,Play_Pass,810.218,2022-08-26 18:45:38.328000+02:00,60.52,45.83,7,12,DFL-OBJ-00028V,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Pass,833.578,2022-08-26 18:46:01.688000+02:00,15.03,6.02,15,12,DFL-OBJ-002GM1,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Pass,843.97,2022-08-26 18:46:12.080000+02:00,48.39,19.76,6,8,DFL-OBJ-J0130T,DFL-OBJ-J014UG,
J03WOH,firstHalf,Home,Play_Pass,846.722,2022-08-26 18:46:14.832000+02:00,48.19,21.16,8,4,DFL-OBJ-J014UG,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,850.642,2022-08-26 18:46:18.752000+02:00,45.09,44.83,4,7,DFL-OBJ-00006V,DFL-OBJ-00028V,
J03WOH,firstHalf,Home,Play_Pass,852.073,2022-08-26 18:46:20.183000+02:00,31.66,52.05,7,3,DFL-OBJ-00028V,DFL-OBJ-0000NZ,
J03WOH,firstHalf,Home,Play_Pass,861.074,2022-08-26 18:46:29.184000+02:00,29.86,42.83,6,12,DFL-OBJ-J0130T,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Pass,862.763,2022-08-26 18:46:30.873000+02:00,27.65,14.74,12,15,DFL-OBJ-J01CP5,DFL-OBJ-002GM1,
J03WOH,firstHalf,Home,Play_Pass,874.027,2022-08-26 18:46:42.137000+02:00,39.27,38.41,8,3,DFL-OBJ-J014UG,DFL-OBJ-0000NZ,
J03WOH,firstHalf,Home,Play_Pass,875.595,2022-08-26 18:46:43.705000+02:00,30.96,55.46,3,6,DFL-OBJ-0000NZ,DFL-OBJ-J0130T,
J03WOH,firstHalf,Home,Play_Pass,877.387,2022-08-26 18:46:45.497000+02:00,33.16,49.75,6,9,DFL-OBJ-J0130T,DFL-OBJ-002FXT,
J03WOH,firstHalf,Home,Play_Pass,887.595,2022-08-26 18:46:55.705000+02:00,42.58,10.63,2,12,DFL-OBJ-00003X,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Pass,889.339,2022-08-26 18:46:57.449000+02:00,59.21,13.54,12,8,DFL-OBJ-J01CP5,DFL-OBJ-J014UG,
J03WOH,firstHalf,Home,Play_Pass,891.818,2022-08-26 18:46:59.928000+02:00,67.93,20.66,8,4,DFL-OBJ-J014UG,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,897.811,2022-08-26 18:47:05.921000+02:00,68.23,53.56,4,15,DFL-OBJ-00006V,DFL-OBJ-002GM1,
J03WOH,firstHalf,Home,Play_Pass,910.49,2022-08-26 18:47:18.600000+02:00,10.12,6.92,15,12,DFL-OBJ-002GM1,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Pass,917.131,2022-08-26 18:47:25.241000+02:00,10.02,62.18,5,3,DFL-OBJ-0000F8,DFL-OBJ-0000NZ,
J03WOH,firstHalf,Home,Play_Pass,918.619,2022-08-26 18:47:26.729000+02:00,18.74,58.77,3,5,DFL-OBJ-0000NZ,DFL-OBJ-0000F8,
J03WOH,firstHalf,Home,Play_Pass,919.795,2022-08-26 18:47:27.905000+02:00,12.92,66.8,5,3,DFL-OBJ-0000F8,DFL-OBJ-0000NZ,
J03WOH,firstHalf,Home,Play_Pass,930.54,2022-08-26 18:47:38.650000+02:00,32.76,66.6,4,3,DFL-OBJ-00006V,DFL-OBJ-0000NZ,
J03WOH,firstHalf,Home,Play_Pass,931.924,2022-08-26 18:47:40.034000+02:00,15.03,64.89,3,5,DFL-OBJ-0000NZ,DFL-OBJ-0000F8,
J03WOH,firstHalf,Home,Play_Pass,1021.516,2022-08-26 18:49:09.626000+02:00,47.79,17.85,7,15,DFL-OBJ-00028V,DFL-OBJ-002GM1,
J03WOH,firstHalf,Home,Play_Pass,1023.605,2022-08-26 18:49:11.715000+02:00,51.6,15.55,15,5,DFL-OBJ-002GM1,DFL-OBJ-0000F8,
J03WOH,firstHalf,Home,Play_Pass,1024.589,2022-08-26 18:49:12.699000+02:00,49.59,23.87,5,2,DFL-OBJ-0000F8,DFL-OBJ-00003X,
J03WOH,firstHalf,Home,Play_Pass,1025.654,2022-08-26 18:49:13.764000+02:00,37.47,25.98,2,9,DFL-OBJ-00003X,DFL-OBJ-002FXT,
J03WOH,firstHalf,Home,Play_Pass,1027.773,2022-08-26 18:49:15.883000+02:00,39.38,26.48,9,12,DFL-OBJ-002FXT,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Pass,1029.189,2022-08-26 18:49:17.299000+02:00,40.28,10.03,12,9,DFL-OBJ-J01CP5,DFL-OBJ-002FXT,
J03WOH,firstHalf,Home,Play_Pass,1030.765,2022-08-26 18:49:18.875000+02:00,39.68,20.46,9,4,DFL-OBJ-002FXT,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,1033.333,2022-08-26 18:49:21.443000+02:00,49.79,44.63,4,3,DFL-OBJ-00006V,DFL-OBJ-0000NZ,
J03WOH,firstHalf,Home,Play_Pass,1035.494,2022-08-26 18:49:23.604000+02:00,44.18,65.39,3,6,DFL-OBJ-0000NZ,DFL-OBJ-J0130T,
J03WOH,firstHalf,Home,Play_Pass,1037.895,2022-08-26 18:49:26.005000+02:00,41.48,43.13,6,7,DFL-OBJ-J0130T,DFL-OBJ-00028V,
J03WOH,firstHalf,Home,Play_Pass,1044.909,2022-08-26 18:49:33.019000+02:00,42.08,22.37,6,15,DFL-OBJ-J0130T,DFL-OBJ-002GM1,
J03WOH,firstHalf,Home,Play_Pass,1048.342,2022-08-26 18:49:36.452000+02:00,35.47,11.23,15,2,DFL-OBJ-002GM1,DFL-OBJ-00003X,
J03WOH,firstHalf,Home,Play_Pass,1049.613,2022-08-26 18:49:37.723000+02:00,15.73,22.67,2,12,DFL-OBJ-00003X,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Cross,1051.165,2022-08-26 18:49:39.275000+02:00,9.92,7.92,12,15,DFL-OBJ-J01CP5,DFL-OBJ-002GM1,
J03WOH,firstHalf,Home,Play_Pass,1095.926,2022-08-26 18:50:24.036000+02:00,66.13,18.65,6,15,DFL-OBJ-J0130T,DFL-OBJ-002GM1,
J03WOH,firstHalf,Home,Play_Pass,1097.382,2022-08-26 18:50:25.492000+02:00,57.81,11.43,15,12,DFL-OBJ-002GM1,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Pass,1099.326,2022-08-26 18:50:27.436000+02:00,63.32,9.73,12,6,DFL-OBJ-J01CP5,DFL-OBJ-J0130T,
J03WOH,firstHalf,Home,Play_Pass,1101.278,2022-08-26 18:50:29.388000+02:00,55.31,15.85,6,12,DFL-OBJ-J0130T,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Pass,1102.918,2022-08-26 18:50:31.028000+02:00,63.22,9.83,12,8,DFL-OBJ-J01CP5,DFL-OBJ-J014UG,
J03WOH,firstHalf,Home,Play_Pass,1105.67,2022-08-26 18:50:33.780000+02:00,84.06,19.16,8,11,DFL-OBJ-J014UG,DFL-OBJ-0028FW,
J03WOH,firstHalf,Home,Play_Pass,1110.125,2022-08-26 18:50:38.235000+02:00,95.78,42.32,11,5,DFL-OBJ-0028FW,DFL-OBJ-0000F8,
J03WOH,firstHalf,Home,Play_Pass,1114.182,2022-08-26 18:50:42.292000+02:00,45.69,64.19,5,2,DFL-OBJ-0000F8,DFL-OBJ-00003X,
J03WOH,firstHalf,Home,Play_Pass,1143.337,2022-08-26 18:51:11.447000+02:00,25.85,15.35,12,2,DFL-OBJ-J01CP5,DFL-OBJ-00003X,
J03WOH,firstHalf,Home,Play_Pass,1179.191,2022-08-26 18:51:47.301000+02:00,26.75,8.12,12,7,DFL-OBJ-J01CP5,DFL-OBJ-00028V,
J03WOH,firstHalf,Home,Play_Pass,1181.999,2022-08-26 18:51:50.109000+02:00,27.45,14.84,7,5,DFL-OBJ-00028V,DFL-OBJ-0000F8,
J03WOH,firstHalf,Home,Play_Pass,1238.176,2022-08-26 18:52:46.286000+02:00,103.8,44.33,11,9,DFL-OBJ-0028FW,DFL-OBJ-002FXT,
J03WOH,firstHalf,Home,Play_Pass,1303.937,2022-08-26 18:53:52.047000+02:00,63.02,15.95,7,2,DFL-OBJ-00028V,DFL-OBJ-00003X,
J03WOH,firstHalf,Home,Play_Pass,1308.265,2022-08-26 18:53:56.375000+02:00,22.84,11.94,2,15,DFL-OBJ-00003X,DFL-OBJ-002GM1,
J03WOH,firstHalf,Home,Play_Pass,1324.138,2022-08-26 18:54:12.248000+02:00,47.59,60.88,3,6,DFL-OBJ-0000NZ,DFL-OBJ-J0130T,
J03WOH,firstHalf,Home,Play_Pass,1326.481,2022-08-26 18:54:14.591000+02:00,33.66,59.88,6,5,DFL-OBJ-J0130T,DFL-OBJ-0000F8,
J03WOH,firstHalf,Home,Play_Pass,1348.721,2022-08-26 18:54:36.831000+02:00,45.39,47.04,12,2,DFL-OBJ-J01CP5,DFL-OBJ-00003X,
J03WOH,firstHalf,Home,Play_Pass,1545.605,2022-08-26 18:57:53.715000+02:00,74.14,9.43,7,11,DFL-OBJ-00028V,DFL-OBJ-0028FW,
J03WOH,firstHalf,Home,Play_Pass,1555.622,2022-08-26 18:58:03.732000+02:00,91.98,36.31,11,4,DFL-OBJ-0028FW,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,1558.364,2022-08-26 18:58:06.474000+02:00,87.77,62.68,4,9,DFL-OBJ-00006V,DFL-OBJ-002FXT,
J03WOH,firstHalf,Home,Play_Pass,1560.829,2022-08-26 18:58:08.939000+02:00,51.2,61.98,9,6,DFL-OBJ-002FXT,DFL-OBJ-J0130T,
J03WOH,firstHalf,Home,Play_Pass,1563.005,2022-08-26 18:58:11.115000+02:00,56.41,43.83,6,12,DFL-OBJ-J0130T,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Pass,1568.965,2022-08-26 18:58:17.075000+02:00,58.11,9.93,12,15,DFL-OBJ-J01CP5,DFL-OBJ-002GM1,
J03WOH,firstHalf,Home,Play_Pass,1582.941,2022-08-26 18:58:31.051000+02:00,33.36,22.77,7,3,DFL-OBJ-00028V,DFL-OBJ-0000NZ,
J03WOH,firstHalf,Home,Play_Pass,1584.22,2022-08-26 18:58:32.330000+02:00,35.67,50.95,3,4,DFL-OBJ-0000NZ,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,1585.58,2022-08-26 18:58:33.690000+02:00,55.61,38.51,4,8,DFL-OBJ-00006V,DFL-OBJ-J014UG,
J03WOH,firstHalf,Home,Play_Pass,1589.317,2022-08-26 18:58:37.427000+02:00,55.61,17.15,8,12,DFL-OBJ-J014UG,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Pass,1592.221,2022-08-26 18:58:40.331000+02:00,51.9,5.12,12,11,DFL-OBJ-J01CP5,DFL-OBJ-0028FW,
J03WOH,firstHalf,Home,Play_Pass,1607.213,2022-08-26 18:58:55.323000+02:00,30.26,20.56,9,2,DFL-OBJ-002FXT,DFL-OBJ-00003X,
J03WOH,firstHalf,Home,Play_Pass,1619.49,2022-08-26 18:59:07.600000+02:00,34.77,26.18,7,4,DFL-OBJ-00028V,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,1624.518,2022-08-26 18:59:12.628000+02:00,40.88,44.03,4,5,DFL-OBJ-00006V,DFL-OBJ-0000F8,
J03WOH,firstHalf,Home,Play_Pass,1626.094,2022-08-26 18:59:14.204000+02:00,23.24,51.55,5,4,DFL-OBJ-0000F8,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,1640.734,2022-08-26 18:59:28.844000+02:00,50.9,59.98,3,8,DFL-OBJ-0000NZ,DFL-OBJ-J014UG,
J03WOH,firstHalf,Home,Play_Pass,1642.182,2022-08-26 18:59:30.292000+02:00,63.82,45.13,8,4,DFL-OBJ-J014UG,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,1644.286,2022-08-26 18:59:32.396000+02:00,53.8,46.74,4,6,DFL-OBJ-00006V,DFL-OBJ-J0130T,
J03WOH,firstHalf,Home,Play_Pass,1645.513,2022-08-26 18:59:33.623000+02:00,57.31,55.06,6,4,DFL-OBJ-J0130T,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,1647.032,2022-08-26 18:59:35.142000+02:00,43.48,67.0,4,5,DFL-OBJ-00006V,DFL-OBJ-0000F8,
J03WOH,firstHalf,Home,Play_Pass,1649.384,2022-08-26 18:59:37.494000+02:00,43.78,58.77,5,6,DFL-OBJ-0000F8,DFL-OBJ-J0130T,
J03WOH,firstHalf,Home,Play_Pass,1650.871,2022-08-26 18:59:38.981000+02:00,30.16,56.27,6,7,DFL-OBJ-J0130T,DFL-OBJ-00028V,
J03WOH,firstHalf,Home,Play_Pass,1652.214,2022-08-26 18:59:40.324000+02:00,25.85,66.5,7,5,DFL-OBJ-00028V,DFL-OBJ-0000F8,
J03WOH,firstHalf,Home,Play_Pass,1712.783,2022-08-26 19:00:40.893000+02:00,62.82,17.95,8,2,DFL-OBJ-J014UG,DFL-OBJ-00003X,
J03WOH,firstHalf,Home,Play_Pass,1740.383,2022-08-26 19:01:08.493000+02:00,73.44,8.73,8,11,DFL-OBJ-J014UG,DFL-OBJ-0028FW,
J03WOH,firstHalf,Home,Play_Pass,1745.128,2022-08-26 19:01:13.238000+02:00,83.16,36.11,11,5,DFL-OBJ-0028FW,DFL-OBJ-0000F8,
J03WOH,firstHalf,Home,Play_Pass,1801.4,2022-08-26 19:02:09.510000+02:00,101.09,50.65,4,3,DFL-OBJ-00006V,DFL-OBJ-0000NZ,
J03WOH,firstHalf,Home,Play_Pass,1880.513,2022-08-26 19:03:28.623000+02:00,77.65,37.31,6,2,DFL-OBJ-J0130T,DFL-OBJ-00003X,
J03WOH,firstHalf,Home,Play_Pass,1893.106,2022-08-26 19:03:41.216000+02:00,27.75,33.8,6,12,DFL-OBJ-J0130T,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Pass,2085.349,2022-08-26 19:06:53.459000+02:00,90.57,28.68,11,8,DFL-OBJ-0028FW,DFL-OBJ-J014UG,
J03WOH,firstHalf,Home,Play_Pass,2088.068,2022-08-26 19:06:56.178000+02:00,84.86,26.28,8,6,DFL-OBJ-J014UG,DFL-OBJ-J0130T,
J03WOH,firstHalf,Home,Play_Pass,2092.876,2022-08-26 19:07:00.986000+02:00,71.64,25.27,6,4,DFL-OBJ-J0130T,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,2094.566,2022-08-26 19:07:02.676000+02:00,74.54,55.66,4,8,DFL-OBJ-00006V,DFL-OBJ-J014UG,
J03WOH,firstHalf,Home,Play_Pass,2099.917,2022-08-26 19:07:08.027000+02:00,73.04,12.64,8,11,DFL-OBJ-J014UG,DFL-OBJ-0028FW,
J03WOH,firstHalf,Home,Play_Pass,2335.328,2022-08-26 19:11:03.438000+02:00,101.09,51.25,4,3,DFL-OBJ-00006V,DFL-OBJ-0000NZ,
J03WOH,firstHalf,Home,Play_Pass,2338.088,2022-08-26 19:11:06.198000+02:00,95.38,64.79,3,11,DFL-OBJ-0000NZ,DFL-OBJ-0028FW,
J03WOH,firstHalf,Home,Play_Pass,2347.568,2022-08-26 19:11:15.678000+02:00,79.75,45.33,4,8,DFL-OBJ-00006V,DFL-OBJ-J014UG,
J03WOH,firstHalf,Home,Play_Pass,2360.56,2022-08-26 19:11:28.670000+02:00,21.94,26.68,9,2,DFL-OBJ-002FXT,DFL-OBJ-00003X,
J03WOH,firstHalf,Home,Play_Pass,2387.185,2022-08-26 19:11:55.295000+02:00,61.42,3.71,2,6,DFL-OBJ-00003X,DFL-OBJ-J0130T,
J03WOH,firstHalf,Home,Play_Pass,2436.193,2022-08-26 19:12:44.303000+02:00,80.65,44.33,7,4,DFL-OBJ-00028V,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,2438.202,2022-08-26 19:12:46.312000+02:00,93.88,56.97,4,3,DFL-OBJ-00006V,DFL-OBJ-0000NZ,
J03WOH,firstHalf,Home,Play_Pass,2440.209,2022-08-26 19:12:48.319000+02:00,81.66,63.99,3,4,DFL-OBJ-0000NZ,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,2444.338,2022-08-26 19:12:52.448000+02:00,89.97,61.58,4,12,DFL-OBJ-00006V,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Pass,2447.763,2022-08-26 19:12:55.873000+02:00,69.23,4.31,12,15,DFL-OBJ-J01CP5,DFL-OBJ-002GM1,
J03WOH,firstHalf,Home,Play_Pass,2464.563,2022-08-26 19:13:12.673000+02:00,45.69,53.96,3,7,DFL-OBJ-0000NZ,DFL-OBJ-00028V,
J03WOH,firstHalf,Home,Play_Pass,2468.002,2022-08-26 19:13:16.112000+02:00,37.67,55.36,7,5,DFL-OBJ-00028V,DFL-OBJ-0000F8,
J03WOH,firstHalf,Home,Play_Pass,2484.916,2022-08-26 19:13:33.026000+02:00,38.47,12.84,9,8,DFL-OBJ-002FXT,DFL-OBJ-J014UG,
J03WOH,firstHalf,Home,Play_Pass,2488.218,2022-08-26 19:13:36.328000+02:00,54.2,18.25,8,6,DFL-OBJ-J014UG,DFL-OBJ-J0130T,
J03WOH,firstHalf,Home,Play_Pass,2491.091,2022-08-26 19:13:39.201000+02:00,44.28,12.44,6,12,DFL-OBJ-J0130T,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Pass,2495.291,2022-08-26 19:13:43.401000+02:00,35.97,3.71,12,8,DFL-OBJ-J01CP5,DFL-OBJ-J014UG,
J03WOH,firstHalf,Home,Play_Pass,2498.138,2022-08-26 19:13:46.248000+02:00,69.53,20.36,8,4,DFL-OBJ-J014UG,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,2502.963,2022-08-26 19:13:51.073000+02:00,69.73,50.85,4,6,DFL-OBJ-00006V,DFL-OBJ-J0130T,
J03WOH,firstHalf,Home,Play_Pass,2508.283,2022-08-26 19:13:56.393000+02:00,50.4,35.0,6,12,DFL-OBJ-J0130T,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Pass,2522.122,2022-08-26 19:14:10.232000+02:00,69.23,56.57,4,3,DFL-OBJ-00006V,DFL-OBJ-0000NZ,
J03WOH,firstHalf,Home,Play_Pass,2523.819,2022-08-26 19:14:11.929000+02:00,61.42,60.88,3,4,DFL-OBJ-0000NZ,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,2526.731,2022-08-26 19:14:14.841000+02:00,66.23,51.35,4,8,DFL-OBJ-00006V,DFL-OBJ-J014UG,
J03WOH,firstHalf,Home,Play_Pass,2530.834,2022-08-26 19:14:18.944000+02:00,67.73,8.32,8,11,DFL-OBJ-J014UG,DFL-OBJ-0028FW,
J03WOH,firstHalf,Home,Play_Pass,2535.843,2022-08-26 19:14:23.953000+02:00,79.75,44.53,11,4,DFL-OBJ-0028FW,DFL-OBJ-00006V,
J03WOH,firstHalf,Home,Play_Pass,2537.963,2022-08-26 19:14:26.073000+02:00,71.94,52.15,4,11,DFL-OBJ-00006V,DFL-OBJ-0028FW,
J03WOH,firstHalf,Home,Play_Pass,2539.459,2022-08-26 19:14:27.569000+02:00,86.87,33.8,11,2,DFL-OBJ-0028FW,DFL-OBJ-00003X,
J03WOH,firstHalf,Home,Play_Pass,2544.091,2022-08-26 19:14:32.201000+02:00,42.18,26.38,2,15,DFL-OBJ-00003X,DFL-OBJ-002GM1,
J03WOH,firstHalf,Home,Play_Pass,2547.227,2022-08-26 19:14:35.337000+02:00,20.74,34.7,15,5,DFL-OBJ-002GM1,DFL-OBJ-0000F8,
J03WOH,firstHalf,Home,Play_Pass,2673.021,2022-08-26 19:16:41.131000+02:00,80.45,51.55,3,11,DFL-OBJ-0000NZ,DFL-OBJ-0028FW,
J03WOH,firstHalf,Home,Play_Pass,2676.517,2022-08-26 19:16:44.627000+02:00,97.29,26.58,11,2,DFL-OBJ-0028FW,DFL-OBJ-00003X,
J03WOH,firstHalf,Home,Play_Pass,2681.509,2022-08-26 19:16:49.619000+02:00,39.98,11.53,2,15,DFL-OBJ-00003X,DFL-OBJ-002GM1,
J03WOH,firstHalf,Home,Play_Pass,2685.213,2022-08-26 19:16:53.323000+02:00,45.29,12.54,15,12,DFL-OBJ-002GM1,DFL-OBJ-J01CP5,
J03WOH,firstHalf,Home,Play_Cross,2692.342,2022-08-26 19:17:00.452000+02:00,46.49,4.11,12,2,DFL-OBJ-J01CP5,DFL-OBJ-00003X,
J03WOH,firstHalf,Away,Play_Pass,5.702,2022-08-26 18:32:13.812000+02:00,35.27,34.1,3,13,DFL-OBJ-00268T,DFL-OBJ-002G2Y,
J03WOH,firstHalf,Away,Play_Pass,9.43,2022-08-26 18:32:17.540000+02:00,73.74,65.09,13,2,DFL-OBJ-002G2Y,DFL-OBJ-0027XP,
J03WOH,firstHalf,Away,Play_Pass,113.328,2022-08-26 18:34:01.438000+02:00,102.8,44.73,13,3,DFL-OBJ-002G2Y,DFL-OBJ-00268T,
J03WOH,firstHalf,Away,Play_Pass,226.217,2022-08-26 18:35:54.327000+02:00,43.68,4.91,3,6,DFL-OBJ-00268T,DFL-OBJ-002GNH,
J03WOH,firstHalf,Away,Play_Pass,321.554,2022-08-26 18:37:29.664000+02:00,74.14,34.7,8,11,DFL-OBJ-0027VS,DFL-OBJ-002GAB,
J03WOH,firstHalf,Away,Play_Pass,544.806,2022-08-26 18:41:12.916000+02:00,50.8,61.58,8,2,DFL-OBJ-0027VS,DFL-OBJ-0027XP,
J03WOH,firstHalf,Away,Play_Pass,546.422,2022-08-26 18:41:14.532000+02:00,59.81,55.46,2,1,DFL-OBJ-0027XP,DFL-OBJ-002651,
J03WOH,firstHalf,Away,Play_Pass,550.846,2022-08-26 18:41:18.956000+02:00,44.58,44.03,1,16,DFL-OBJ-002651,DFL-OBJ-002GEE,
J03WOH,firstHalf,Away,Play_Pass,553.374,2022-08-26 18:41:21.484000+02:00,35.67,50.05,16,6,DFL-OBJ-002GEE,DFL-OBJ-002GNH,
J03WOH,firstHalf,Away,Play_Pass,632.375,2022-08-26 18:42:40.485000+02:00,36.07,11.73,3,6,DFL-OBJ-00268T,DFL-OBJ-002GNH,
J03WOH,firstHalf,Away,Play_Pass,639.167,2022-08-26 18:42:47.277000+02:00,10.12,34.1,6,8,DFL-OBJ-002GNH,DFL-OBJ-0027VS,
J03WOH,firstHalf,Away,Play_Pass,644.223,2022-08-26 18:42:52.333000+02:00,23.04,41.32,8,0,DFL-OBJ-0027VS,DFL-OBJ-0026UQ,
J03WOH,firstHalf,Away,Play_Pass,650.591,2022-08-26 18:42:58.701000+02:00,57.71,62.99,0,8,DFL-OBJ-0026UQ,DFL-OBJ-0027VS,
J03WOH,firstHalf,Away,Play_Pass,653.752,2022-08-26 18:43:01.862000+02:00,51.4,61.18,8,12,DFL-OBJ-0027VS,DFL-OBJ-0028SW,
J03WOH,firstHalf,Away,Play_Pass,672.559,2022-08-26 18:43:20.669000+02:00,25.45,16.05,3,16,DFL-OBJ-00268T,DFL-OBJ-002GEE,
J03WOH,firstHalf,Away,Play_Pass,676.023,2022-08-26 18:43:24.133000+02:00,22.04,39.01,16,6,DFL-OBJ-002GEE,DFL-OBJ-002GNH,
J03WOH,firstHalf,Away,Play_Pass,687.495,2022-08-26 18:43:35.605000+02:00,49.9,44.63,8,11,DFL-OBJ-0027VS,DFL-OBJ-002GAB,
J03WOH,firstHalf,Away,Play_Pass,688.863,2022-08-26 18:43:36.973000+02:00,63.72,21.56,11,12,DFL-OBJ-002GAB,DFL-OBJ-0028SW,
J03WOH,firstHalf,Away,Play_Pass,1192.759,2022-08-26 18:52:00.869000+02:00,19.04,50.05,0,2,DFL-OBJ-0026UQ,DFL-OBJ-0027XP,
J03WOH,firstHalf,Away,Play_Pass,1193.05,2022-08-26 18:52:01.160000+02:00,41.78,51.85,2,1,DFL-OBJ-0027XP,DFL-OBJ-002651,
J03WOH,firstHalf,Away,Play_Pass,1224.187,2022-08-26 18:52:32.297000+02:00,73.64,22.37,13,12,DFL-OBJ-002G2Y,DFL-OBJ-0028SW,
J03WOH,firstHalf,Away,Play_Pass,1226.457,2022-08-26 18:52:34.567000+02:00,63.42,16.95,12,8,DFL-OBJ-0028SW,DFL-OBJ-0027VS,
J03WOH,firstHalf,Away,Play_Cross,1228.112,2022-08-26 18:52:36.222000+02:00,97.69,9.93,8,2,DFL-OBJ-0027VS,DFL-OBJ-0027XP,
J03WOH,firstHalf,Away,Play_Pass,1316.041,2022-08-26 18:54:04.151000+02:00,24.65,65.59,6,16,DFL-OBJ-002GNH,DFL-OBJ-002GEE,
J03WOH,firstHalf,Away,Play_Pass,1320.131,2022-08-26 18:54:08.241000+02:00,45.39,61.78,16,0,DFL-OBJ-002GEE,DFL-OBJ-0026UQ,
J03WOH,firstHalf,Away,Play_Pass,1378.027,2022-08-26 18:55:06.137000+02:00,39.98,16.65,3,12,DFL-OBJ-00268T,DFL-OBJ-0028SW,
J03WOH,firstHalf,Away,Play_Pass,1379.786,2022-08-26 18:55:07.896000+02:00,44.79,2.71,12,5,DFL-OBJ-0028SW,DFL-OBJ-0027B0,
